condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
A1,A1-M00,1,reflectance,913.1,-0.009417521733045886,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1715.829529411765,0.04514163951309863,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1721.290274509804,0.04525005802198373,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1726.7510196078433,0.04541320588826514,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1732.2117647058826,0.045540273280420596,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1737.672509803922,0.04569629209455195,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1743.133254901961,0.04584919234190871,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1748.594,0.04603346495131172,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1754.0547450980393,0.04627233830417021,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1759.5154901960786,0.046356728407167536,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1764.976235294118,0.04646502443339051,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1770.4369803921572,0.04669935302634087,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1775.8977254901963,0.04681616637320668,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1781.3584705882354,0.04694731936760993,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1786.8192156862747,0.047095962767193245,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1792.279960784314,0.04718105172168374,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1797.7407058823533,0.047182423279456986,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1803.2014509803923,0.047194591468433356,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1808.6621960784316,0.047435859676452086,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1814.1229411764707,0.04755057318626066,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1819.58368627451,0.047624812083683354,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1825.0444313725493,0.047703432642911325,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1830.5051764705886,0.04777360091439792,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1835.9659215686277,0.047812067532796876,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1841.4266666666667,0.04783935256557925,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1846.887411764706,0.047791573808904086,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1852.3481568627453,0.0478385633394936,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1857.8089019607846,0.04797516189149559,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1863.269647058824,0.048148801325512636,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1868.730392156863,0.04837282778803237,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1874.191137254902,0.04859683200858722,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1879.6518823529414,0.048695476745955424,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1885.1126274509807,0.04868435857806358,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1890.57337254902,0.04830813666790851,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1896.034117647059,0.04731398097402495,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1901.4948627450983,0.04623683252973715,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1906.9556078431374,0.04503032435334875,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1912.4163529411767,0.04374571852229037,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1917.877098039216,0.042554729385366585,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1923.3378431372553,0.04155906442808527,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1928.7985882352943,0.040959166380282214,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1934.2593333333336,0.04071484021314875,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1939.7200784313727,0.040758005036107686,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1945.180823529412,0.041003940423390256,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1950.6415686274513,0.041424243099927205,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1956.1023137254906,0.041905548975637835,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1961.5630588235294,0.0423491217537752,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1967.0238039215687,0.04292398101829864,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1972.484549019608,0.04327223716626366,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1977.9452941176473,0.043635376474230714,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1983.4060392156866,0.04383430232602059,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1988.866784313726,0.04400754135837359,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1994.3275294117648,0.04410961136252989,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,1999.788274509804,0.04411157647329739,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2005.2490196078434,0.044093637019611276,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2010.7097647058827,0.0437993070856002,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2016.170509803922,0.043815026543439384,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2021.6312549019613,0.04360932659358058,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2027.092,0.043378044941808136,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2032.5527450980394,0.04309720445371357,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2038.0134901960787,0.04283000456609787,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2043.474235294118,0.04260474651740859,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2048.9349803921573,0.04227914247198289,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2054.3957254901966,0.04237396328759857,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2059.8564705882354,0.04233510221617709,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2065.3172156862747,0.04213703846608602,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2070.777960784314,0.042023648298038785,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2076.2387058823533,0.04196160140022964,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2081.6994509803926,0.041970993180620086,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2087.1601960784315,0.042114584570074665,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2092.6209411764708,0.04214115730898821,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2098.08168627451,0.04216842661849873,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2103.5424313725493,0.042398776126500504,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2109.0031764705886,0.042538096896369726,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2114.463921568628,0.04271754958663554,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2119.924666666667,0.042855322790622874,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2125.385411764706,0.0429190415451875,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2130.8461568627454,0.04307236525390684,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2136.3069019607847,0.04322140883836545,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2141.767647058824,0.04322745707041825,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2147.2283921568633,0.04332913362820823,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2152.689137254902,0.04350340865754032,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2158.1498823529414,0.043669108894199726,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2163.6106274509807,0.043848961973635414,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2169.07137254902,0.0440149449498487,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2174.5321176470593,0.044020584365465576,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2179.992862745098,0.044365794697017735,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2185.4536078431374,0.04450006070193119,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2190.9143529411767,0.044599284713136345,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2196.375098039216,0.04449181945330244,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2201.8358431372553,0.04442988125481173,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2207.2965882352946,0.04448049933449072,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2212.7573333333335,0.044543750014362116,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2218.2180784313728,0.04476643946815656,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2223.678823529412,0.0445764806108474,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2229.1395686274514,0.04440773829983863,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2234.6003137254907,0.04394029867464688,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2240.06105882353,0.04342572309019799,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2245.521803921569,0.042628750452483544,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2250.982549019608,0.041517625441135964,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2256.4432941176474,0.04033260088613727,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2261.9040392156867,0.038637563786651036,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2267.364784313726,0.03710099371359221,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2272.825529411765,0.03580839168172742,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2278.286274509804,0.03467825787302828,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2283.7470196078434,0.033309328229965324,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2289.2077647058827,0.03185034470165765,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2294.668509803922,0.03041984411314591,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2300.1292549019613,0.028886312661117214,difference of equal-sample representative means; not paired
A1,A1-M00,8,reflectance,2305.59,0.028228552949442293,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,913.1,-0.031422840905397154,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,918.5607450980392,0.04261899810851,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,924.0214901960785,0.11581698280084263,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,929.4822352941177,0.14665951189582127,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,934.9429803921569,0.1629709814262914,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,940.4037254901962,0.17661229049873084,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,945.8644705882353,0.17485142927814423,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,951.3252156862745,0.16515839495897233,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,956.7859607843137,0.15579608199576267,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,962.246705882353,0.14488820928903,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,967.7074509803922,0.13295675031556464,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,973.1681960784314,0.1223109383092893,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,978.6289411764706,0.11274126394173067,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,984.0896862745099,0.10347037419686322,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,989.550431372549,0.09595033455899848,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,995.0111764705882,0.08858467153038241,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1000.4719215686275,0.08091587470217254,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1005.9326666666667,0.07310231623027241,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1011.3934117647059,0.06621763807746639,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1016.8541568627452,0.06086058182879395,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1022.3149019607844,0.056619893823128375,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1027.7756470588236,0.052256370472885116,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1033.2363921568628,0.04703127591630607,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1038.697137254902,0.04235564109103307,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1044.1578823529412,0.03680024212537569,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1049.6186274509805,0.030819870438866026,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1055.0793725490196,0.02502930398943204,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1060.5401176470589,0.019377059228111726,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1066.0008627450982,0.013441543615110074,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1071.4616078431372,0.007864234841084006,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1076.9223529411765,0.002304364519435609,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1082.3830980392158,-0.002370903660808832,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1087.843843137255,-0.007110544824362464,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1093.3045882352942,-0.011086690593372195,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1098.7653333333333,-0.01472704494678867,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1104.2260784313726,-0.019280445749830788,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1109.6868235294119,-0.02477920154966684,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1115.1475686274512,-0.030333462607164297,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1120.6083137254902,-0.03688761525615902,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1126.0690588235295,-0.04442598783019114,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1131.5298039215686,-0.05176849120276561,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1136.990549019608,-0.05886541933311973,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1142.4512941176472,-0.06540815057829619,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1147.9120392156863,-0.0696729036037862,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1153.3727843137256,-0.0705762362240494,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1158.8335294117649,-0.07155375208643666,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1164.294274509804,-0.07215658265585567,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1169.7550196078432,-0.07310135497855841,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1175.2157647058825,-0.07397816337425756,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1180.6765098039216,-0.07422225931507853,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1186.137254901961,-0.07388976860517871,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1191.598,-0.07373793878754609,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1197.0587450980393,-0.07306096430717401,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1202.5194901960786,-0.07279292869176657,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1207.9802352941178,-0.07182980515559101,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1213.440980392157,-0.07048969896881352,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1218.9017254901962,-0.07031872218777968,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1224.3624705882353,-0.07196921502481102,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1229.8232156862746,-0.0731088877137771,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1235.2839607843139,-0.07427722224489641,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1240.7447058823532,-0.07645070562530787,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1246.2054509803922,-0.07893130632451939,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1251.6661960784315,-0.0812942116899702,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1257.1269411764706,-0.08363416992690276,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1262.58768627451,-0.08592381683580097,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1268.0484313725492,-0.08784344258509957,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1273.5091764705883,-0.0905950061014611,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1278.9699215686276,-0.09372529113838324,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1284.4306666666666,-0.09584078445494981,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1289.891411764706,-0.09973972622562366,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1295.3521568627452,-0.1023960728175548,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1300.8129019607845,-0.10318347529734351,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1306.2736470588236,-0.10442844769522153,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1311.734392156863,-0.10324912792995922,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1317.195137254902,-0.10505781039979478,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1322.6558823529413,-0.10348551525528915,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1328.1166274509806,-0.10085309516008856,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1333.5773725490199,-0.09701775417126379,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1339.038117647059,-0.09162200140353849,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1344.4988627450982,-0.08464036476704906,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1349.9596078431373,-0.07634695839071992,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1355.4203529411766,-0.06830301256126137,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1360.8810980392159,-0.05942011923731705,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1366.341843137255,-0.05133337663287485,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1371.8025882352943,-0.044223903469500114,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1377.2633333333333,-0.03925339999657529,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1382.7240784313726,-0.035746690242917434,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1388.184823529412,-0.030754895225091117,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1393.6455686274512,-0.023849452718488595,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1399.1063137254903,-0.015380237139449082,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1404.5670588235296,-0.005659913374276626,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1410.0278039215686,0.0036274095686995578,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1415.488549019608,0.01191530727067347,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1420.9492941176472,0.018427224505694853,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1426.4100392156865,0.02247514209880347,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1431.8707843137256,0.024631918381683104,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1437.3315294117647,0.02573437732697742,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1442.792274509804,0.027313739423330874,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1448.2530196078433,0.028711227621187885,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1453.7137647058826,0.031020782105939004,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1459.1745098039219,0.034164656076359934,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1464.635254901961,0.0381308665046603,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1470.096,0.042870701076928586,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1475.5567450980393,0.042151324050934524,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1481.0174901960786,0.04356285027779028,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1486.478235294118,0.046605362944258544,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1491.938980392157,0.049087227122421806,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1497.3997254901963,0.05088051499921076,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1502.8604705882353,0.05246195027573214,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1508.3212156862746,0.05407259922822227,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1513.781960784314,0.05571707583310748,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1519.2427058823532,0.056720215240349814,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1524.7034509803923,0.05790709502047375,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1530.1641960784316,0.05903688191839351,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1535.6249411764707,0.05981335945225236,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1541.08568627451,0.060630674083656466,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1546.5464313725493,0.06105504371883502,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1552.0071764705885,0.06003149795796392,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1557.4679215686276,0.06373234531779476,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1562.9286666666667,0.06226867771570754,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1568.389411764706,0.06299680045594647,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1573.8501568627453,0.06369902450516673,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1579.3109019607846,0.06375171061124268,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1584.7716470588239,0.06342002069347263,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1590.232392156863,0.06303956821306245,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1595.693137254902,0.06281137888795416,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1601.1538823529413,0.061576599995402215,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1606.6146274509806,0.05988318415582308,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1612.07537254902,0.057561741536580474,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1617.536117647059,0.05495541826918504,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1622.9968627450983,0.052187907076701456,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1628.4576078431373,0.04923043977040399,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1633.9183529411766,0.046028360422973466,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1639.379098039216,0.0418198756885097,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1644.8398431372552,0.04161290461972905,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1650.3005882352943,0.03839941822477079,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1655.7613333333334,0.034639446011448444,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1661.2220784313727,0.029990326786989888,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1666.682823529412,0.024349226429052517,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1672.1435686274513,0.018852585956988577,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1677.6043137254906,0.013910143520919821,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1683.0650588235296,0.010139300751875163,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1688.5258039215687,0.00884324248426907,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1693.986549019608,0.007614922624711612,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1699.4472941176473,0.007025315454307568,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1704.9080392156866,0.00768402598906473,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1710.3687843137257,0.009046041966018714,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1715.829529411765,0.009699528555144887,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1721.290274509804,0.010294349203036235,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1726.7510196078433,0.011471402295339023,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1732.2117647058826,0.01223008696158695,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1737.672509803922,0.01327621970345666,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1743.133254901961,0.014172172579730108,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1748.594,0.015361800132470266,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1754.0547450980393,0.017362525049340993,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1759.5154901960786,0.01813288607568686,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1764.976235294118,0.01878021575863842,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1770.4369803921572,0.020465342419895505,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1775.8977254901963,0.0211958491654749,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1781.3584705882354,0.022055737815278864,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1786.8192156862747,0.023056351001656705,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1792.279960784314,0.02358123744909907,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1797.7407058823533,0.023521644199217262,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1803.2014509803923,0.023328576759863717,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1808.6621960784316,0.025381769568720236,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1814.1229411764707,0.026294818893378313,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1819.58368627451,0.02674617973120072,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1825.0444313725493,0.027303563944743425,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1830.5051764705886,0.02783777360771897,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1835.9659215686277,0.028040771743894716,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1841.4266666666667,0.028246202886368588,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1846.887411764706,0.027785178986935638,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1852.3481568627453,0.028181913669699243,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1857.8089019607846,0.029171275124919266,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1863.269647058824,0.03033946161753842,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1868.730392156863,0.031798972537640996,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1874.191137254902,0.033235617145480456,difference of equal-sample representative means; not paired
